Radius;discrGrade;pointsCount;routedDist;Time;Latitude;Longtitude
300;4;153;255;679;52,51;13,35
300;5;143;255;707;52,51;13,35
300;6;137;255;666;52,51;13,35
300;7;135;255;666;52,51;13,35
300;8;134;255;695;52,51;13,35
300;9;133;255;716;52,51;13,35
300;10;132;255;626;52,51;13,35
300;11;132;255;704;52,51;13,35
300;12;131;255;721;52,51;13,35
300;13;131;255;608;52,51;13,35
300;14;131;255;718;52,51;13,35
700;1;566;830,6;1686;52,51;13,36
700;2;392;830,6;1640;52,51;13,36
700;3;340;830,6;1690;52,51;13,36
700;4;313;830,6;1642;52,51;13,36
700;5;303;830,6;1705;52,51;13,36
700;6;291;830,6;1590;52,51;13,36
700;7;287;830,6;1516;52,51;13,36
700;8;283;830,6;1541;52,51;13,36
700;9;281;830,6;1652;52,51;13,36
700;10;280;830,6;1470;52,51;13,36
700;11;279;830,6;1538;52,51;13,36
700;12;278;830,6;1644;52,51;13,36
700;13;278;830,6;1628;52,51;13,36
700;14;278;830,6;1531;52,51;13,36
500;1;174;462,9;747;52,51;13,37
500;2;144;462,9;813;52,51;13,37
500;3;136;462,9;721;52,51;13,37
500;4;132;462,9;755;52,51;13,37
500;5;131;462,9;801;52,51;13,37
500;6;129;462,9;785;52,51;13,37
500;7;129;462,9;722;52,51;13,37
500;8;129;462,9;705;52,51;13,37
500;9;129;462,9;797;52,51;13,37
500;10;129;462,9;883;52,51;13,37
500;11;129;462,9;880;52,51;13,37
500;12;129;462,9;1001;52,51;13,37
500;13;129;462,9;827;52,51;13,37
500;14;129;462,9;732;52,51;13,37
400;1;598;339,8;418;52,51;13,38
400;2;313;339,8;376;52,51;13,38
400;3;218;339,8;378;52,51;13,38
400;4;174;339,8;377;52,51;13,38
400;5;146;339,8;358;52,51;13,38
400;6;127;339,8;380;52,51;13,38
400;7;116;339,8;394;52,51;13,38
400;8;107;339,8;409;52,51;13,38
400;9;99;339,8;377;52,51;13,38
400;10;93;339,8;335;52,51;13,38
400;11;89;339,8;398;52,51;13,38
400;12;84;339,8;368;52,51;13,38
400;13;81;339,8;406;52,51;13,38
400;14;79;339,8;374;52,51;13,38
200;1;604;28,9;481;52,51;13,39
200;2;345;28,9;479;52,51;13,39
200;3;257;28,9;641;52,51;13,39
200;4;214;28,9;581;52,51;13,39
200;5;188;28,9;536;52,51;13,39
200;6;171;28,9;517;52,51;13,39
200;7;159;28,9;518;52,51;13,39
200;8;150;28,9;491;52,51;13,39
200;9;142;28,9;584;52,51;13,39
200;10;138;28,9;501;52,51;13,39
200;11;133;28,9;501;52,51;13,39
200;12;128;28,9;605;52,51;13,39
200;13;125;28,9;563;52,51;13,39
200;14;123;28,9;612;52,51;13,39
200;1;666;82,1;356;52,51;13,4
200;2;353;82,1;445;52,51;13,4
200;3;250;82,1;360;52,51;13,4
200;4;199;82,1;398;52,51;13,4
200;5;169;82,1;373;52,51;13,4
200;6;150;82,1;366;52,51;13,4
200;7;134;82,1;360;52,51;13,4
200;8;124;82,1;347;52,51;13,4
200;9;117;82,1;388;52,51;13,4
200;10;110;82,1;538;52,51;13,4
200;11;104;82,1;517;52,51;13,4
200;12;101;82,1;564;52,51;13,4
200;13;98;82,1;352;52,51;13,4
200;14;92;82,1;354;52,51;13,4
200;1;672;91;778;52,51;13,41
200;2;378;91;775;52,51;13,41
200;3;287;91;808;52,51;13,41
200;4;240;91;887;52,51;13,41
200;5;222;91;778;52,51;13,41
200;6;203;91;688;52,51;13,41
200;7;194;91;809;52,51;13,41
200;8;187;91;724;52,51;13,41
200;9;181;91;720;52,51;13,41
200;10;178;91;737;52,51;13,41
200;11;175;91;692;52,51;13,41
200;12;172;91;721;52,51;13,41
200;13;170;91;686;52,51;13,41
200;14;168;91;678;52,51;13,41
200;1;595;2,9;602;52,51;13,42
200;2;349;2,9;560;52,51;13,42
200;3;267;2,9;601;52,51;13,42
200;4;228;2,9;586;52,51;13,42
200;5;205;2,9;535;52,51;13,42
200;6;188;2,9;541;52,51;13,42
200;7;179;2,9;588;52,51;13,42
200;8;169;2,9;532;52,51;13,42
200;9;163;2,9;564;52,51;13,42
200;10;159;2,9;580;52,51;13,42
200;11;155;2,9;571;52,51;13,42
200;12;151;2,9;628;52,51;13,42
200;13;149;2,9;592;52,51;13,42
200;14;148;2,9;569;52,51;13,42
200;1;992;6,4;731;52,51;13,43
200;2;545;6,4;711;52,51;13,43
200;3;402;6,4;760;52,51;13,43
200;4;334;6,4;715;52,51;13,43
200;5;292;6,4;753;52,51;13,43
200;6;265;6,4;785;52,51;13,43
200;7;249;6,4;880;52,51;13,43
200;8;232;6,4;782;52,51;13,43
200;9;224;6,4;678;52,51;13,43
200;10;216;6,4;764;52,51;13,43
200;11;214;6,4;825;52,51;13,43
200;12;207;6,4;875;52,51;13,43
200;13;199;6,4;886;52,51;13,43
200;14;198;6,4;1259;52,51;13,43
500;1;597;432,7;1183;52,51;13,44
500;2;337;432,7;1021;52,51;13,44
500;3;255;432,7;914;52,51;13,44
500;4;213;432,7;903;52,51;13,44
500;5;189;432,7;832;52,51;13,44
500;6;180;432,7;907;52,51;13,44
500;7;171;432,7;998;52,51;13,44
500;8;165;432,7;944;52,51;13,44
500;9;161;432,7;917;52,51;13,44
500;10;158;432,7;885;52,51;13,44
500;11;157;432,7;881;52,51;13,44
500;12;156;432,7;855;52,51;13,44
500;13;156;432,7;914;52,51;13,44
500;14;155;432,7;887;52,51;13,44
200;1;561;5,9;555;52,51;13,45
200;2;306;5,9;491;52,51;13,45
200;3;219;5,9;543;52,51;13,45
200;4;181;5,9;494;52,51;13,45
200;5;158;5,9;493;52,51;13,45
200;6;142;5,9;548;52,51;13,45
200;7;135;5,9;541;52,51;13,45
200;8;127;5,9;520;52,51;13,45
200;9;121;5,9;531;52,51;13,45
200;10;119;5,9;526;52,51;13,45
200;11;118;5,9;527;52,51;13,45
200;12;114;5,9;632;52,51;13,45
200;13;113;5,9;531;52,51;13,45
200;14;111;5,9;564;52,51;13,45
200;1;881;41,6;1965;52,51;13,46
200;2;643;41,6;2088;52,51;13,46
200;3;565;41,6;2109;52,51;13,46
200;4;529;41,6;2024;52,51;13,46
200;5;505;41,6;1882;52,51;13,46
200;6;491;41,6;1814;52,51;13,46
200;7;481;41,6;1928;52,51;13,46
200;8;472;41,6;2176;52,51;13,46
200;9;468;41,6;1782;52,51;13,46
200;10;460;41,6;1868;52,51;13,46
200;11;458;41,6;1787;52,51;13,46
200;12;456;41,6;1953;52,51;13,46
200;13;450;41,6;1897;52,51;13,46
200;14;449;41,6;2278;52,51;13,46
200;1;726;5,6;954;52,51;13,47
200;2;410;5,6;926;52,51;13,47
200;3;315;5,6;783;52,51;13,47
200;4;266;5,6;792;52,51;13,47
200;5;241;5,6;710;52,51;13,47
200;6;220;5,6;717;52,51;13,47
200;7;210;5,6;806;52,51;13,47
200;8;200;5,6;756;52,51;13,47
200;9;192;5,6;804;52,51;13,47
200;10;187;5,6;716;52,51;13,47
200;11;183;5,6;772;52,51;13,47
200;12;181;5,6;778;52,51;13,47
200;13;179;5,6;723;52,51;13,47
200;14;175;5,6;734;52,51;13,47
200;1;871;73,8;481;52,51;13,48
200;2;430;73,8;554;52,51;13,48
200;3;287;73,8;511;52,51;13,48
200;4;210;73,8;490;52,51;13,48
200;5;167;73,8;510;52,51;13,48
200;6;147;73,8;530;52,51;13,48
200;7;128;73,8;572;52,51;13,48
200;8;108;73,8;455;52,51;13,48
200;9;103;73,8;445;52,51;13,48
200;10;100;73,8;438;52,51;13,48
200;11;98;73,8;468;52,51;13,48
200;12;96;73,8;459;52,51;13,48
200;13;95;73,8;503;52,51;13,48
200;14;95;73,8;463;52,51;13,48
400;1;1793;273,4;2570;52,51;13,49
400;2;1087;273,4;2444;52,51;13,49
400;3;859;273,4;2530;52,51;13,49
400;4;740;273,4;2404;52,51;13,49
400;5;693;273,4;2406;52,51;13,49
400;6;640;273,4;2599;52,51;13,49
400;7;625;273,4;2490;52,51;13,49
400;8;585;273,4;3081;52,51;13,49
400;9;578;273,4;3544;52,51;13,49
400;10;574;273,4;3949;52,51;13,49
400;11;565;273,4;5477;52,51;13,49
400;12;562;273,4;5987;52,51;13,49
400;13;560;273,4;3243;52,51;13,49
400;14;559;273,4;2672;52,51;13,49
200;1;281;86,9;428;52,51;13,5
200;2;159;86,9;402;52,51;13,5
200;3;121;86,9;541;52,51;13,5
200;4;106;86,9;816;52,51;13,5
200;5;92;86,9;450;52,51;13,5
200;6;88;86,9;460;52,51;13,5
200;7;80;86,9;757;52,51;13,5
200;8;79;86,9;332;52,51;13,5
200;9;74;86,9;316;52,51;13,5
200;10;74;86,9;316;52,51;13,5
200;11;74;86,9;321;52,51;13,5
200;12;73;86,9;472;52,51;13,5
200;13;71;86,9;390;52,51;13,5
200;14;70;86,9;348;52,51;13,5
200;1;1734;0,8;920;52,51;13,51
200;2;874;0,8;896;52,51;13,51
200;3;595;0,8;1081;52,51;13,51
200;4;463;0,8;1201;52,51;13,51
200;5;384;0,8;1176;52,51;13,51
200;6;338;0,8;1225;52,51;13,51
200;7;310;0,8;951;52,51;13,51
200;8;277;0,8;1089;52,51;13,51
200;9;261;0,8;1100;52,51;13,51
200;10;252;0,8;942;52,51;13,51
200;11;249;0,8;961;52,51;13,51
200;12;240;0,8;916;52,51;13,51
200;13;234;0,8;1048;52,51;13,51
200;14;234;0,8;987;52,51;13,51
200;1;452;77,1;927;52,52;13,3
200;2;303;77,1;778;52,52;13,3
200;3;252;77,1;873;52,52;13,3
200;4;230;77,1;752;52,52;13,3
200;5;216;77,1;897;52,52;13,3
200;6;204;77,1;791;52,52;13,3
200;7;200;77,1;845;52,52;13,3
200;8;196;77,1;808;52,52;13,3
200;9;192;77,1;780;52,52;13,3
200;10;191;77,1;854;52,52;13,3
200;11;189;77,1;890;52,52;13,3
200;12;187;77,1;885;52,52;13,3
200;13;187;77,1;841;52,52;13,3
200;14;187;77,1;849;52,52;13,3
300;1;130;202,5;390;52,52;13,31
300;2;92;202,5;391;52,52;13,31
300;3;79;202,5;451;52,52;13,31
300;4;73;202,5;393;52,52;13,31
300;5;69;202,5;471;52,52;13,31
300;6;67;202,5;375;52,52;13,31
300;7;65;202,5;522;52,52;13,31
300;8;64;202,5;442;52,52;13,31
300;9;64;202,5;441;52,52;13,31
300;10;64;202,5;424;52,52;13,31
300;11;64;202,5;460;52,52;13,31
300;12;64;202,5;372;52,52;13,31
300;13;64;202,5;355;52,52;13,31
300;14;64;202,5;510;52,52;13,31
200;1;718;52,5;1714;52,52;13,32
200;2;531;52,5;1683;52,52;13,32
200;3;479;52,5;1933;52,52;13,32
200;4;453;52,5;1781;52,52;13,32
200;5;439;52,5;1779;52,52;13,32
200;6;430;52,5;1665;52,52;13,32
200;7;424;52,5;1601;52,52;13,32
200;8;421;52,5;1666;52,52;13,32
200;9;416;52,5;1582;52,52;13,32
200;10;414;52,5;1616;52,52;13,32
200;11;412;52,5;1600;52,52;13,32
200;12;411;52,5;1602;52,52;13,32
200;13;408;52,5;1803;52,52;13,32
200;14;406;52,5;1633;52,52;13,32
200;1;240;2,4;420;52,52;13,33
200;2;146;2,4;372;52,52;13,33
200;3;116;2,4;329;52,52;13,33
200;4;101;2,4;376;52,52;13,33
200;5;94;2,4;352;52,52;13,33
200;6;86;2,4;383;52,52;13,33
200;7;84;2,4;378;52,52;13,33
200;8;83;2,4;399;52,52;13,33
200;9;80;2,4;381;52,52;13,33
200;10;79;2,4;361;52,52;13,33
200;11;78;2,4;348;52,52;13,33
200;12;78;2,4;375;52,52;13,33
200;13;78;2,4;353;52,52;13,33
200;14;77;2,4;363;52,52;13,33
300;1;573;225,7;914;52,52;13,34
300;2;342;225,7;816;52,52;13,34
300;3;268;225,7;886;52,52;13,34
300;4;235;225,7;863;52,52;13,34
300;5;216;225,7;836;52,52;13,34
300;6;204;225,7;950;52,52;13,34
300;7;194;225,7;1014;52,52;13,34
300;8;192;225,7;877;52,52;13,34
300;9;189;225,7;860;52,52;13,34
300;10;187;225,7;853;52,52;13,34
300;11;185;225,7;925;52,52;13,34
300;12;183;225,7;838;52,52;13,34
300;13;183;225,7;955;52,52;13,34
300;14;181;225,7;877;52,52;13,34
200;1;84;82,7;92;52,52;13,35
200;2;42;82,7;68;52,52;13,35
200;3;28;82,7;79;52,52;13,35
200;4;20;82,7;68;52,52;13,35
200;5;17;82,7;79;52,52;13,35
200;6;14;82,7;79;52,52;13,35
200;7;12;82,7;75;52,52;13,35
200;8;9;82,7;66;52,52;13,35
200;9;9;82,7;60;52,52;13,35
200;10;9;82,7;65;52,52;13,35
200;11;7;82,7;66;52,52;13,35
200;12;6;82,7;59;52,52;13,35
200;13;6;82,7;77;52,52;13,35
200;14;6;82,7;100;52,52;13,35
300;1;426;157,7;850;52,52;13,36
300;2;269;157,7;745;52,52;13,36
300;3;218;157,7;681;52,52;13,36
300;4;193;157,7;761;52,52;13,36
300;5;176;157,7;889;52,52;13,36
300;6;170;157,7;886;52,52;13,36
300;7;164;157,7;1194;52,52;13,36
300;8;160;157,7;845;52,52;13,36
300;9;158;157,7;831;52,52;13,36
300;10;153;157,7;793;52,52;13,36
300;11;153;157,7;748;52,52;13,36
300;12;152;157,7;748;52,52;13,36
300;13;150;157,7;820;52,52;13,36
300;14;150;157,7;694;52,52;13,36
800;1;962;729,4;1494;52,52;13,37
800;2;527;729,4;1449;52,52;13,37
800;3;385;729,4;1482;52,52;13,37
800;4;316;729,4;1468;52,52;13,37
800;5;283;729,4;1424;52,52;13,37
800;6;261;729,4;1536;52,52;13,37
800;7;245;729,4;1457;52,52;13,37
800;8;237;729,4;1410;52,52;13,37
800;9;234;729,4;1422;52,52;13,37
800;10;228;729,4;1462;52,52;13,37
800;11;227;729,4;1519;52,52;13,37
800;12;225;729,4;1643;52,52;13,37
800;13;224;729,4;1706;52,52;13,37
800;14;223;729,4;1433;52,52;13,37
300;1;219;206,3;301;52,52;13,38
300;2;112;206,3;283;52,52;13,38
300;3;73;206,3;224;52,52;13,38
300;4;56;206,3;231;52,52;13,38
300;5;46;206,3;285;52,52;13,38
300;6;42;206,3;223;52,52;13,38
300;7;37;206,3;232;52,52;13,38
300;8;35;206,3;214;52,52;13,38
300;9;35;206,3;260;52,52;13,38
300;10;33;206,3;226;52,52;13,38
300;11;33;206,3;259;52,52;13,38
300;12;31;206,3;221;52,52;13,38
300;13;31;206,3;238;52,52;13,38
300;14;31;206,3;208;52,52;13,38
200;1;814;4,1;1239;52,52;13,39
200;2;526;4,1;1210;52,52;13,39
200;3;437;4,1;1288;52,52;13,39
200;4;390;4,1;1207;52,52;13,39
200;5;366;4,1;1243;52,52;13,39
200;6;348;4,1;1276;52,52;13,39
200;7;340;4,1;1193;52,52;13,39
200;8;328;4,1;1197;52,52;13,39
200;9;324;4,1;1223;52,52;13,39
200;10;320;4,1;1212;52,52;13,39
200;11;314;4,1;1243;52,52;13,39
200;12;312;4,1;1270;52,52;13,39
200;13;310;4,1;1204;52,52;13,39
200;14;309;4,1;1765;52,52;13,39
400;1;839;314,6;1389;52,52;13,4
400;2;475;314,6;971;52,52;13,4
400;3;358;314,6;886;52,52;13,4
400;4;300;314,6;983;52,52;13,4
400;5;265;314,6;842;52,52;13,4
400;6;242;314,6;937;52,52;13,4
400;7;226;314,6;861;52,52;13,4
400;8;215;314,6;845;52,52;13,4
400;9;205;314,6;856;52,52;13,4
400;10;199;314,6;928;52,52;13,4
400;11;193;314,6;899;52,52;13,4
400;12;189;314,6;873;52,52;13,4
400;13;186;314,6;827;52,52;13,4
400;14;182;314,6;885;52,52;13,4
300;1;350;399,9;327;52,52;13,41
300;2;188;399,9;314;52,52;13,41
300;3;133;399,9;361;52,52;13,41
300;4;110;399,9;366;52,52;13,41
300;5;93;399,9;366;52,52;13,41
300;6;83;399,9;390;52,52;13,41
300;7;77;399,9;314;52,52;13,41
300;8;73;399,9;342;52,52;13,41
300;9;68;399,9;333;52,52;13,41
300;10;67;399,9;324;52,52;13,41
300;11;64;399,9;384;52,52;13,41
300;12;62;399,9;328;52,52;13,41
300;13;61;399,9;344;52,52;13,41
300;14;60;399,9;346;52,52;13,41
200;1;905;15;1480;52,52;13,42
200;2;596;15;1354;52,52;13,42
200;3;498;15;1467;52,52;13,42
200;4;448;15;1549;52,52;13,42
200;5;425;15;1528;52,52;13,42
200;6;407;15;1513;52,52;13,42
200;7;396;15;1430;52,52;13,42
200;8;386;15;1372;52,52;13,42
200;9;380;15;1451;52,52;13,42
200;10;375;15;1444;52,52;13,42
200;11;371;15;1385;52,52;13,42
200;12;367;15;1376;52,52;13,42
200;13;364;15;1407;52,52;13,42
200;14;362;15;1485;52,52;13,42
200;1;751;42,7;923;52,52;13,43
200;2;444;42,7;1023;52,52;13,43
200;3;344;42,7;854;52,52;13,43
200;4;295;42,7;938;52,52;13,43
200;5;263;42,7;965;52,52;13,43
200;6;251;42,7;815;52,52;13,43
200;7;231;42,7;809;52,52;13,43
200;8;224;42,7;873;52,52;13,43
200;9;218;42,7;824;52,52;13,43
200;10;213;42,7;820;52,52;13,43
200;11;209;42,7;795;52,52;13,43
200;12;207;42,7;830;52,52;13,43
200;13;205;42,7;1054;52,52;13,43
200;14;201;42,7;1048;52,52;13,43
300;1;1356;220,7;1580;52,52;13,44
300;2;748;220,7;1768;52,52;13,44
300;3;546;220,7;1388;52,52;13,44
300;4;448;220,7;1294;52,52;13,44
300;5;398;220,7;1325;52,52;13,44
300;6;356;220,7;1275;52,52;13,44
300;7;343;220,7;1427;52,52;13,44
300;8;324;220,7;1527;52,52;13,44
300;9;310;220,7;1288;52,52;13,44
300;10;304;220,7;1250;52,52;13,44
300;11;299;220,7;1331;52,52;13,44
300;12;291;220,7;1245;52,52;13,44
300;13;287;220,7;1230;52,52;13,44
300;14;287;220,7;1301;52,52;13,44
200;1;858;17,4;673;52,52;13,45
200;2;443;17,4;722;52,52;13,45
200;3;314;17,4;592;52,52;13,45
200;4;237;17,4;695;52,52;13,45
200;5;210;17,4;637;52,52;13,45
200;6;185;17,4;758;52,52;13,45
200;7;178;17,4;706;52,52;13,45
200;8;158;17,4;687;52,52;13,45
200;9;155;17,4;606;52,52;13,45
200;10;151;17,4;610;52,52;13,45
200;11;148;17,4;661;52,52;13,45
200;12;147;17,4;621;52,52;13,45
200;13;147;17,4;712;52,52;13,45
200;14;146;17,4;671;52,52;13,45
300;1;685;117,1;985;52,52;13,46
300;2;389;117,1;818;52,52;13,46
300;3;296;117,1;824;52,52;13,46
300;4;246;117,1;845;52,52;13,46
300;5;222;117,1;839;52,52;13,46
300;6;208;117,1;803;52,52;13,46
300;7;201;117,1;919;52,52;13,46
300;8;184;117,1;799;52,52;13,46
300;9;181;117,1;807;52,52;13,46
300;10;179;117,1;792;52,52;13,46
300;11;176;117,1;869;52,52;13,46
300;12;175;117,1;855;52,52;13,46
300;13;175;117,1;820;52,52;13,46
300;14;175;117,1;838;52,52;13,46
200;1;351;23,6;504;52,52;13,47
200;2;216;23,6;450;52,52;13,47
200;3;172;23,6;503;52,52;13,47
200;4;150;23,6;478;52,52;13,47
200;5;136;23,6;494;52,52;13,47
200;6;127;23,6;469;52,52;13,47
200;7;121;23,6;495;52,52;13,47
200;8;118;23,6;513;52,52;13,47
200;9;111;23,6;517;52,52;13,47
200;10;110;23,6;467;52,52;13,47
200;11;107;23,6;509;52,52;13,47
200;12;106;23,6;428;52,52;13,47
200;13;104;23,6;467;52,52;13,47
200;14;104;23,6;476;52,52;13,47
200;1;1298;14;1594;52,52;13,48
200;2;723;14;1327;52,52;13,48
200;3;548;14;1414;52,52;13,48
200;4;462;14;1258;52,52;13,48
200;5;412;14;1378;52,52;13,48
200;6;385;14;1413;52,52;13,48
200;7;369;14;1469;52,52;13,48
200;8;352;14;1300;52,52;13,48
200;9;341;14;1153;52,52;13,48
200;10;334;14;1225;52,52;13,48
200;11;329;14;1249;52,52;13,48
200;12;325;14;1293;52,52;13,48
200;13;320;14;1267;52,52;13,48
200;14;318;14;1220;52,52;13,48
300;1;361;594,1;295;52,52;13,49
300;2;176;594,1;272;52,52;13,49
300;3;119;594,1;323;52,52;13,49
300;4;85;594,1;264;52,52;13,49
300;5;74;594,1;291;52,52;13,49
300;6;61;594,1;275;52,52;13,49
300;7;57;594,1;296;52,52;13,49
300;8;48;594,1;270;52,52;13,49
300;9;47;594,1;291;52,52;13,49
300;10;43;594,1;308;52,52;13,49
300;11;42;594,1;257;52,52;13,49
300;12;42;594,1;281;52,52;13,49
300;13;41;594,1;278;52,52;13,49
300;14;41;594,1;309;52,52;13,49
400;1;10;386,7;213;52,52;13,5
400;2;5;386,7;191;52,52;13,5
400;3;4;386,7;171;52,52;13,5
400;4;3;386,7;186;52,52;13,5
400;5;2;386,7;168;52,52;13,5
400;6;2;386,7;133;52,52;13,5
400;7;2;386,7;169;52,52;13,5
400;8;2;386,7;162;52,52;13,5
400;9;2;386,7;165;52,52;13,5
400;10;2;386,7;166;52,52;13,5
400;11;2;386,7;155;52,52;13,5
400;12;2;386,7;148;52,52;13,5
400;13;2;386,7;188;52,52;13,5
400;14;2;386,7;152;52,52;13,5
600;1;149;763,7;701;52,52;13,51
600;2;86;763,7;476;52,52;13,51
600;3;64;763,7;400;52,52;13,51
600;4;55;763,7;432;52,52;13,51
600;5;50;763,7;443;52,52;13,51
600;6;44;763,7;416;52,52;13,51
600;7;42;763,7;448;52,52;13,51
600;8;40;763,7;444;52,52;13,51
600;9;39;763,7;443;52,52;13,51
600;10;38;763,7;395;52,52;13,51
600;11;37;763,7;408;52,52;13,51
600;12;36;763,7;434;52,52;13,51
600;13;35;763,7;430;52,52;13,51
600;14;35;763,7;453;52,52;13,51
200;1;711;43,9;520;52,53;13,3
200;2;378;43,9;534;52,53;13,3
200;3;270;43,9;491;52,53;13,3
200;4;219;43,9;511;52,53;13,3
200;5;180;43,9;492;52,53;13,3
200;6;164;43,9;523;52,53;13,3
200;7;151;43,9;513;52,53;13,3
200;8;144;43,9;555;52,53;13,3
200;9;134;43,9;465;52,53;13,3
200;10;127;43,9;498;52,53;13,3
200;11;125;43,9;490;52,53;13,3
200;12;120;43,9;516;52,53;13,3
200;13;119;43,9;479;52,53;13,3
200;14;118;43,9;535;52,53;13,3
200;1;243;76,9;81;52,53;13,31
200;2;122;76,9;67;52,53;13,31
200;3;82;76,9;58;52,53;13,31
200;4;62;76,9;63;52,53;13,31
200;5;49;76,9;64;52,53;13,31
200;6;41;76,9;73;52,53;13,31
200;7;35;76,9;73;52,53;13,31
200;8;31;76,9;62;52,53;13,31
200;9;28;76,9;63;52,53;13,31
200;10;25;76,9;70;52,53;13,31
200;11;23;76,9;69;52,53;13,31
200;12;21;76,9;62;52,53;13,31
200;13;20;76,9;74;52,53;13,31
200;14;18;76,9;67;52,53;13,31
200;1;337;128,1;269;52,53;13,32
200;2;193;128,1;284;52,53;13,32
200;3;144;128,1;363;52,53;13,32
200;4;120;128,1;281;52,53;13,32
200;5;105;128,1;277;52,53;13,32
200;6;96;128,1;336;52,53;13,32
200;7;89;128,1;291;52,53;13,32
200;8;84;128,1;325;52,53;13,32
200;9;80;128,1;303;52,53;13,32
200;10;77;128,1;290;52,53;13,32
200;11;75;128,1;257;52,53;13,32
200;12;73;128,1;316;52,53;13,32
200;13;71;128,1;299;52,53;13,32
200;14;70;128,1;340;52,53;13,32
200;1;134;465,4;311;52,53;13,33
200;2;85;465,4;288;52,53;13,33
200;3;70;465,4;318;52,53;13,33
200;4;64;465,4;269;52,53;13,33
200;5;59;465,4;312;52,53;13,33
200;6;58;465,4;286;52,53;13,33
200;7;56;465,4;275;52,53;13,33
200;8;54;465,4;276;52,53;13,33
200;9;54;465,4;318;52,53;13,33
200;10;53;465,4;315;52,53;13,33
200;11;53;465,4;260;52,53;13,33
200;12;53;465,4;332;52,53;13,33
200;13;53;465,4;279;52,53;13,33
200;14;53;465,4;281;52,53;13,33
200;1;1160;5,5;1181;52,53;13,34
200;2;645;5,5;1300;52,53;13,34
200;3;489;5,5;1304;52,53;13,34
200;4;405;5,5;1438;52,53;13,34
200;5;367;5,5;1408;52,53;13,34
200;6;334;5,5;1251;52,53;13,34
200;7;319;5,5;1209;52,53;13,34
200;8;303;5,5;1174;52,53;13,34
200;9;292;5,5;1119;52,53;13,34
200;10;282;5,5;1081;52,53;13,34
200;11;279;5,5;1124;52,53;13,34
200;12;277;5,5;1111;52,53;13,34
200;13;271;5,5;1127;52,53;13,34
200;14;270;5,5;1104;52,53;13,34
200;1;563;4,3;890;52,53;13,35
200;2;340;4,3;872;52,53;13,35
200;3;276;4,3;886;52,53;13,35
200;4;243;4,3;967;52,53;13,35
200;5;229;4,3;794;52,53;13,35
200;6;219;4,3;829;52,53;13,35
200;7;210;4,3;983;52,53;13,35
200;8;210;4,3;1056;52,53;13,35
200;9;208;4,3;906;52,53;13,35
200;10;204;4,3;1009;52,53;13,35
200;11;204;4,3;1037;52,53;13,35
200;12;204;4,3;862;52,53;13,35
200;13;203;4,3;881;52,53;13,35
200;14;203;4,3;854;52,53;13,35
300;1;311;340,6;353;52,53;13,36
300;2;164;340,6;284;52,53;13,36
300;3;116;340,6;298;52,53;13,36
300;4;93;340,6;276;52,53;13,36
300;5;79;340,6;327;52,53;13,36
300;6;71;340,6;325;52,53;13,36
300;7;65;340,6;273;52,53;13,36
300;8;62;340,6;282;52,53;13,36
300;9;57;340,6;353;52,53;13,36
300;10;56;340,6;323;52,53;13,36
300;11;52;340,6;315;52,53;13,36
300;12;51;340,6;328;52,53;13,36
300;13;49;340,6;294;52,53;13,36
300;14;49;340,6;332;52,53;13,36
400;1;269;821,5;363;52,53;13,37
400;2;141;821,5;330;52,53;13,37
400;3;98;821,5;348;52,53;13,37
400;4;78;821,5;343;52,53;13,37
400;5;67;821,5;311;52,53;13,37
400;6;57;821,5;327;52,53;13,37
400;7;53;821,5;362;52,53;13,37
400;8;48;821,5;329;52,53;13,37
400;9;44;821,5;425;52,53;13,37
400;10;43;821,5;321;52,53;13,37
400;11;41;821,5;322;52,53;13,37
400;12;40;821,5;349;52,53;13,37
400;13;38;821,5;392;52,53;13,37
400;14;38;821,5;328;52,53;13,37
300;1;136;660;388;52,53;13,38
300;2;77;660;308;52,53;13,38
300;3;58;660;290;52,53;13,38
300;4;50;660;296;52,53;13,38
300;5;45;660;261;52,53;13,38
300;6;43;660;273;52,53;13,38
300;7;39;660;273;52,53;13,38
300;8;39;660;297;52,53;13,38
300;9;38;660;267;52,53;13,38
300;10;38;660;269;52,53;13,38
300;11;37;660;243;52,53;13,38
300;12;37;660;263;52,53;13,38
300;13;37;660;268;52,53;13,38
300;14;36;660;249;52,53;13,38
200;1;1025;51;2070;52,53;13,39
200;2;729;51;1981;52,53;13,39
200;3;633;51;2102;52,53;13,39
200;4;589;51;1995;52,53;13,39
200;5;561;51;2396;52,53;13,39
200;6;541;51;2308;52,53;13,39
200;7;526;51;2026;52,53;13,39
200;8;520;51;1963;52,53;13,39
200;9;509;51;2093;52,53;13,39
200;10;509;51;2021;52,53;13,39
200;11;507;51;2030;52,53;13,39
200;12;503;51;2013;52,53;13,39
200;13;499;51;1956;52,53;13,39
200;14;497;51;2070;52,53;13,39
200;1;612;4,2;950;52,53;13,4
200;2;400;4,2;878;52,53;13,4
200;3;330;4,2;883;52,53;13,4
200;4;296;4,2;924;52,53;13,4
200;5;274;4,2;1090;52,53;13,4
200;6;261;4,2;910;52,53;13,4
200;7;251;4,2;947;52,53;13,4
200;8;245;4,2;847;52,53;13,4
200;9;240;4,2;878;52,53;13,4
200;10;234;4,2;977;52,53;13,4
200;11;231;4,2;914;52,53;13,4
200;12;230;4,2;847;52,53;13,4
200;13;227;4,2;889;52,53;13,4
200;14;226;4,2;875;52,53;13,4
