Brandenburg;51,7134;14,0875
Brandenburg;51,6667;13,9167
Brandenburg;51,7591;13,9865
Brandenburg;51,7989;13,9698
Brandenburg;51,6303;13,9296
Brandenburg;51,7255;13,9555
Brandenburg;51,6833;14
Brandenburg;51,6463;13,9271
Brandenburg;51,7335;13,9118
Brandenburg;51,7333;13,8167
Brandenburg;51,7485;14,0293
Brandenburg;51,8308;13,9161
Brandenburg;51,8406;13,9827
Brandenburg;51,85;13,9031
Brandenburg;51,8626;13,9613
Brandenburg;51,8532;13,8464
Brandenburg;51,8333;13,95
Brandenburg;51,8695;13,8796
Brandenburg;51,8875;13,902
Brandenburg;51,7994;14,0923
Brandenburg;51,8181;14,0403
Brandenburg;51,7864;14,0794
Brandenburg;51,7769;14,0287
Brandenburg;51,8554;14,0441
Brandenburg;51,65;14,0333
Brandenburg;51,6833;14
Brandenburg;51,5695;13,5723
Brandenburg;51,5337;13,6703
Brandenburg;51,6083;13,6583
Brandenburg;51,6428;13,733
Brandenburg;51,6667;13,6833
Brandenburg;51,64;13,8575
Brandenburg;51,6581;13,7804
Brandenburg;51,5678;13,5185
Brandenburg;51,6673;13,6447
Brandenburg;51,6082;13,8595
Brandenburg;51,6582;13,7138
Brandenburg;51,5928;13,5434
Brandenburg;51,5549;13,5944
Brandenburg;51,6151;13,7618
Brandenburg;51,5332;13,6269
Brandenburg;51,6339;13,7066
Brandenburg;51,5976;13,7781
Brandenburg;51,6173;13,8086
Brandenburg;51,596;13,6121
Brandenburg;51,5887;13,8486
Brandenburg;51,6273;13,7674
Brandenburg;51,5607;13,4821
Brandenburg;51,6109;13,5979
Brandenburg;51,7333;13,7667
Brandenburg;51,738;13,7246
Brandenburg;51,7126;13,7856
Brandenburg;51,6905;13,6829
Brandenburg;51,7;13,7167
Brandenburg;51,6864;13,7241
Brandenburg;51,6922;13,6473
Brandenburg;51,7322;13,6271
Brandenburg;51,7112;13,6321
Brandenburg;51,7193;13,6486
Brandenburg;51,7354;13,5932
Brandenburg;51,658;13,5932
Brandenburg;51,6;13,4333
Brandenburg;51,6546;13,5322
Brandenburg;51,6613;13,4301
Brandenburg;51,6;13,3833
Brandenburg;51,7023;13,6007
Brandenburg;51,6002;13,4897
Brandenburg;51,6369;13,6069
Brandenburg;51,6453;13,3898
Brandenburg;51,6686;13,4724
Brandenburg;51,6924;13,5211
Brandenburg;51,679;13,6025
Brandenburg;51,6985;13,5726
Brandenburg;51,6368;13,3715
Brandenburg;51,6735;13,5092
Brandenburg;51,6258;13,5623
Brandenburg;51,5875;13,2364
Brandenburg;51,4604;13,52
Brandenburg;51,4793;13,4679
Brandenburg;51,7782;13,3194
Brandenburg;51,8441;13,1607
Brandenburg;51,7667;13,25
Brandenburg;51,6833;13,2333
Brandenburg;51,8333;13,2
Brandenburg;51,7833;13,3167
Brandenburg;51,5183;13,3946
Brandenburg;51,5167;13,3333
Brandenburg;51,4678;13,5663
Brandenburg;51,4837;13,5883
Brandenburg;51,4667;13,6167
Brandenburg;51,4253;13,6949
Brandenburg;51,4333;13,2167
Brandenburg;51,4153;13,5501
Brandenburg;51,3833;13,6667
Brandenburg;51,4094;13,5073
Brandenburg;51,4;13,5333
Brandenburg;51,4598;13,4287
Brandenburg;51,3833;13,6167
Brandenburg;51,4;13,5667
Brandenburg;51,4632;13,4638
Brandenburg;51,5;13,55
Brandenburg;51,4853;13,538
Brandenburg;51,7213;13,4186
Brandenburg;51,7238;13,383
Brandenburg;51,7667;13,4667
Brandenburg;51,7268;13,3177
Brandenburg;51,7833;13,4
Brandenburg;51,7957;13,4207
Brandenburg;51,6866;13,354
Brandenburg;51,7027;13,4154
Brandenburg;51,6945;13,3296
Brandenburg;51,7374;13,4401
Brandenburg;51,6833;13,375
Brandenburg;51,6974;13,4701
Brandenburg;51,825;13,45
Brandenburg;51,7091;13,4873
Brandenburg;51,7408;13,4913
Brandenburg;51,8047;13,3877
Brandenburg;51,5167;13,3333
Brandenburg;52,389;13,5037
Brandenburg;52,4;13,0667
Brandenburg;52,403;13,0626
Brandenburg;52,4091;12,9899
Brandenburg;52,3744;13,0102
Brandenburg;52,3908;13,0645
Brandenburg;52,4062;12,967
Brandenburg;52,4675;13,1079
Brandenburg;52,4489;13,0492
Brandenburg;52,4744;12,9899
Brandenburg;52,4726;12,9376
Brandenburg;52,5097;13,1198
Brandenburg;52,4689;13,0117
Brandenburg;52,459;12,9663
Brandenburg;52,4167;12,7944
Brandenburg;52,3725;13,0914
Brandenburg;52,3689;13,1273
Brandenburg;52,3871;13,0993
Brandenburg;52,4031;13,2601
Brandenburg;52,3336;13,1413
Brandenburg;52,3833;13,2167
Brandenburg;52,3061;13,1626
Brandenburg;52,3283;13,1647
Brandenburg;52,4079;13,2251
Brandenburg;52,3389;12,9722
Brandenburg;52,3687;12,9188
Brandenburg;52,3271;12,6625
Brandenburg;52,245;13,0792
Brandenburg;52,2381;12,9714
Brandenburg;52,3389;12,9722
Brandenburg;52,454;12,8116
Brandenburg;52,381;12,7934
Brandenburg;52,4028;12,7794
Brandenburg;52,4466;12,7718
Brandenburg;52,4029;12,8245
Brandenburg;52,4166;12,8034
Brandenburg;52,2703;13,0754
Brandenburg;52,27;13,1198
Brandenburg;52,3162;13,1251
Brandenburg;52,3135;13,03
Brandenburg;52,283;13,0617
Brandenburg;52,2722;13,0167
Brandenburg;52,3318;13,0622
Brandenburg;52,3167;13,0667
Brandenburg;52,3472;13,1053
Brandenburg;52,5601;13,0927
Brandenburg;52,6192;13,1265
Brandenburg;52,5427;13,0584
Brandenburg;52,5425;12,9879
Brandenburg;52,6561;12,8039
Brandenburg;52,686;12,9355
Brandenburg;52,6667;12,6111
Brandenburg;52,7125;12,9337
Brandenburg;52,6763;12,9646
Brandenburg;52,5337;12,7574
Brandenburg;52,4963;12,9234
Brandenburg;52,5796;12,7329
Brandenburg;52,5177;12,8542
Brandenburg;52,6538;12,9876
Brandenburg;52,567;12,7083
Brandenburg;52,6585;13,0124
Brandenburg;52,6248;12,6855
Brandenburg;52,677;12,7107
Brandenburg;52,55;12,95
Brandenburg;52,6399;13,0869
Brandenburg;52,663;12,9058
Brandenburg;52,6246;12,7514
Brandenburg;52,6201;12,7951
Brandenburg;52,6328;12,7138
Brandenburg;52,573;12,9592
Brandenburg;52,6153;12,8305
Brandenburg;52,5791;12,872
Brandenburg;52,607;12,8737
Brandenburg;52,6389;13,0423
Brandenburg;52,6898;12,65
Brandenburg;52,5305;12,8181
Brandenburg;52,5887;12,9266
Brandenburg;52,6424;12,6668
Brandenburg;52,5833;13
Brandenburg;52,7284;12,6256
Brandenburg;52,7113;12,6433
Brandenburg;52,6667;12,6111
Brandenburg;52,7376;12,5797
Brandenburg;52,4781;12,8453
Brandenburg;52,4837;12,7845
Brandenburg;52,6066;12,337
Brandenburg;52,6478;12,45
Brandenburg;52,5789;12,4722
Brandenburg;52,6;12,5
Brandenburg;52,6642;12,5353
Brandenburg;52,5929;12,2327
Brandenburg;52,6;12,65
Brandenburg;52,5667;12,6167
Brandenburg;52,5282;12,21
Brandenburg;52,583;12,4336
Brandenburg;52,5667;12,5667
Brandenburg;52,4672;12,3608
Brandenburg;52,5249;12,2564
Brandenburg;52,5833;12,6333
Brandenburg;52,4876;12,3433
Brandenburg;52,5585;12,5108
Brandenburg;52,6551;12,5557
Brandenburg;52,6333;12,5167
Brandenburg;52,5364;12,2995
Brandenburg;52,4755;12,3899
Brandenburg;52,5875;12,6167
Brandenburg;52,6135;12,6014
Brandenburg;52,6722;12,3778
Brandenburg;52,5195;12,3115
Brandenburg;52,7167;12,2567
Brandenburg;52,5318;12,3485
Brandenburg;52,5222;12,3682
Brandenburg;52,7509;12,3419
Brandenburg;52,7167;12,5
Brandenburg;52,7167;12,2567
Brandenburg;52,745;12,4
Brandenburg;52,4189;12,5228
Brandenburg;52,4358;12,5297
Brandenburg;52,3864;12,4144
Brandenburg;52,4043;12,568
Brandenburg;52,4147;12,6106
Brandenburg;52,4195;12,6451
Brandenburg;52,2833;12,4667
Brandenburg;52,3;12,45
Brandenburg;52,4197;12,7193
Brandenburg;52,3271;12,6625
Brandenburg;52,2762;12,6005
Brandenburg;52,3904;12,7112
Brandenburg;52,4833;12,5611
Brandenburg;52,4929;12,4667
Brandenburg;52,0859;12,4511
Brandenburg;52,5167;12,7167
Brandenburg;52,4917;12,6125
Brandenburg;52,4724;12,7189
Brandenburg;52,1167;12,6767
Brandenburg;52,2542;12,6875
Brandenburg;52,3662;12,7192
Brandenburg;52,3667;12,3849
Brandenburg;52,3292;12,3583
Brandenburg;52,4167;12,3333
Brandenburg;52,2333;12,3222
Brandenburg;52,2333;12,4333
Brandenburg;52,1989;12,3523
Brandenburg;52,2405;12,3471
Brandenburg;52,3271;12,6625
Brandenburg;52,4929;12,4667
Brandenburg;52,1765;12,6272
Brandenburg;52,1386;12,5196
Brandenburg;52,1333;12,6
Brandenburg;52,1167;12,6767
Brandenburg;52,25;12,8333
Brandenburg;52,2167;12,85
Brandenburg;52,2542;12,6875
Brandenburg;52,1975;12,7851
Brandenburg;52,1977;12,7687
Brandenburg;52,1194;12,7917
Brandenburg;52,0531;12,6185
Brandenburg;52,1194;12,7917
Brandenburg;52,0333;12,6313
Brandenburg;52,1146;12,4553
Brandenburg;52,1718;12,3751
Brandenburg;51,9794;12,9854
Brandenburg;51,9961;13,0798
Brandenburg;51,9333;13,3333
Brandenburg;51,9562;13,3278
Brandenburg;51,8618;13,295
Brandenburg;51,8672;13,3377
Brandenburg;51,8895;13,305
Brandenburg;52,1116;13,2152
Brandenburg;51,9025;13,2092
Brandenburg;52,0975;12,8726
Brandenburg;52,1564;12,9703
Brandenburg;52,0903;13,1677
Brandenburg;52,1858;13,2899
Brandenburg;52,1116;13,2152
Brandenburg;52,213;13,1464
Brandenburg;52,2168;13,225
Brandenburg;52,2526;13,2396
Brandenburg;52,3032;13,254
Brandenburg;52,3586;13,3099
Brandenburg;52,3475;14,5539
Brandenburg;52,3241;14,5325
Brandenburg;52,3646;14,5244
Brandenburg;52,3345;14,4179
Brandenburg;52,3333;14,4
Brandenburg;52,4;14,4
Brandenburg;52,3333;14,35
Brandenburg;52,3833;14,3667
Brandenburg;52,35;14,55
Brandenburg;52,3667;14,35
Brandenburg;52,2539;14,5728
Brandenburg;52,2333;14,5333
Brandenburg;52,2307;14,5911
Brandenburg;52,25;14,6833
Brandenburg;52,25;14,4833
Brandenburg;52,2061;14,6241
Brandenburg;52,2333;14,6333
Brandenburg;52,2333;14,5167
Brandenburg;52,1408;14,416
Brandenburg;52,2474;14,4179
Brandenburg;52,2;14,4
Brandenburg;52,15;14,4083
Brandenburg;52,15;14,4
Brandenburg;52,5121;14,3311
Brandenburg;52,5617;14,3848
Brandenburg;52,5299;14,3107
Brandenburg;52,483;14,28
Brandenburg;52,4333;14,3167
Brandenburg;52,502;14,3265
Brandenburg;52,5339;14,3813
Brandenburg;52,4699;14,3401
Brandenburg;52,5206;14,2749
Brandenburg;52,4899;14,4285
Brandenburg;52,5102;14,3987
Brandenburg;52,5719;14,3556
Brandenburg;52,515;14,3141
Brandenburg;52,4802;14,3898
Brandenburg;52,4775;14,4367
Brandenburg;52,4641;14,4209
Brandenburg;52,4955;14,4071
Brandenburg;52,5471;14,277
Brandenburg;52,5777;14,34
Brandenburg;52,5063;14,4804
Brandenburg;52,5835;14,3244
Brandenburg;52,4556;14,4469
Brandenburg;52,4449;14,4324
Brandenburg;52,6594;14,286
Brandenburg;52,6908;14,2481
Brandenburg;52,6186;14,2669
Brandenburg;52,596;14,2377
Brandenburg;52,5955;14,2402
Brandenburg;52,6667;14,2333
Brandenburg;52,5697;14,2351
Brandenburg;52,6648;14,228
Brandenburg;52,6274;14,2135
Brandenburg;52,6857;14,2808
Brandenburg;52,7237;14,3174
Brandenburg;52,7025;14,3056
Brandenburg;52,6438;14,3601
Brandenburg;52,7039;14,3562
Brandenburg;52,6316;14,303
Brandenburg;52,6731;14,4389
Brandenburg;52,7005;14,4081
Brandenburg;52,4021;14,4715
Brandenburg;52,4717;14,5347
Brandenburg;52,4272;14,5323
Brandenburg;52,4236;14,533
Brandenburg;52,4213;14,3875
Brandenburg;52,4248;14,4465
Brandenburg;52,456;14,4926
Brandenburg;52,4556;14,4469
Brandenburg;52,4414;14,3736
Brandenburg;52,3978;14,3425
Brandenburg;52,4212;14,4735
Brandenburg;52,4579;14,4875
Brandenburg;52,6084;14,4525
Brandenburg;52,5624;14,5728
Brandenburg;52,574;14,493
Brandenburg;52,6124;14,4579
Brandenburg;52,5215;14,5412
Brandenburg;52,5373;14,5123
Brandenburg;52,6023;14,4403
Brandenburg;52,588;14,6105
Brandenburg;52,5009;14,5817
Brandenburg;52,5668;14,6105
Brandenburg;52,5982;14,4726
Brandenburg;52,5386;14,5134
Brandenburg;52,6017;14,5646
Brandenburg;52,5682;14,5515
Brandenburg;52,5521;14,5564
Brandenburg;52,5041;14,5357
Brandenburg;52,6155;14,5187
Brandenburg;52,5786;13,8874
Brandenburg;52,5368;13,9156
Brandenburg;52,52;13,9442
Brandenburg;52,525;13,8
Brandenburg;52,565;13,7281
Brandenburg;52,5342;13,9088
Brandenburg;52,4797;13,9114
Brandenburg;52,5914;13,9569
Brandenburg;52,6372;13,9878
Brandenburg;52,6159;14,0177
Brandenburg;52,5205;13,9462
Brandenburg;52,5027;13,9256
Brandenburg;52,5457;13,9822
Brandenburg;52,5015;13,9225
Brandenburg;52,647;14,0775
Brandenburg;52,6748;13,9937
Brandenburg;52,5307;13,9511
Brandenburg;52,5938;14,0355
Brandenburg;52,6391;13,9895
Brandenburg;52,5382;13,9667
Brandenburg;52,6844;14,0137
Brandenburg;52,6653;14,11
Brandenburg;52,6562;14,0937
Brandenburg;52,5467;13,6376
Brandenburg;52,5167;13,6667
Brandenburg;52,5333;13,6833
Brandenburg;52,5562;14,1376
Brandenburg;52,5;13,7333
Brandenburg;52,525;13,8
Brandenburg;52,5;14,1333
Brandenburg;52,5114;14,1359
Brandenburg;52,6028;14,032
Brandenburg;52,5661;14,0743
Brandenburg;52,5938;14,0355
Brandenburg;52,5422;14,0702
Brandenburg;52,6199;14,1292
Brandenburg;52,619;14,0708
Brandenburg;52,6316;14,125
Brandenburg;52,6173;14,1459
Brandenburg;52,6109;14,1165
Brandenburg;52,59;14,1038
Brandenburg;52,5818;14,0528
Brandenburg;52,5996;14,0261
Brandenburg;52,5859;14,0783
Brandenburg;52,606;14,0379
Brandenburg;52,4816;13,8521
Brandenburg;52,5077;13,8521
Brandenburg;52,4;14,05
Brandenburg;52,3833;14,0583
Brandenburg;52,3638;14,0467
Brandenburg;52,3809;14,2353
Brandenburg;52,4333;14,05
Brandenburg;52,4;14,1667
Brandenburg;52,45;14,1
Brandenburg;52,45;14,2167
Brandenburg;52,3833;14,2
Brandenburg;52,4;14,1667
Brandenburg;52,4333;14,0167
Brandenburg;52,4167;14,2167
Brandenburg;52,3333;14,1
Brandenburg;52,4167;14,1167
Brandenburg;52,35;14,15
Brandenburg;52,325;14,3
Brandenburg;52,45;14,1667
Brandenburg;52,4333;14,25
Brandenburg;52,3167;14,3667
Brandenburg;52,3323;14,028
Brandenburg;52,3833;13,9333
Brandenburg;52,4667;14,05
Brandenburg;52,3811;14,2389
Brandenburg;52,3333;14,2833
Brandenburg;52,4;14,2667
Brandenburg;52,3833;14,2833
Brandenburg;52,3881;14,263
Brandenburg;52,4111;13,8889
Brandenburg;52,3833;14,1
Brandenburg;52,2833;14,0667
Brandenburg;52,2333;13,9833
Brandenburg;52,2833;13,9833
Brandenburg;52,2667;14
Brandenburg;52,2321;14,1619
Brandenburg;52,2667;14
Brandenburg;52,3;14,1
Brandenburg;52,3;14,1167
Brandenburg;52,2833;14,0667
Brandenburg;52,3167;14,0833
Brandenburg;52,3432;13,8766
Brandenburg;52,324;13,8991
Brandenburg;52,3333;13,95
Brandenburg;52,3667;13,85
Brandenburg;52,3667;13,8333
Brandenburg;52,3667;13,9667
Brandenburg;52,3833;13,8833
Brandenburg;52,4111;13,8889
Brandenburg;52,4111;13,8889
Brandenburg;52,3691;13,703
Brandenburg;52,3667;13,75
Brandenburg;52,4;13,7167
Brandenburg;52,4667;13,9167
Brandenburg;52,45;13,95
Brandenburg;52,4167;13,8167
Brandenburg;52,42;13,7544
Brandenburg;52,4707;13,7736
Brandenburg;52,4598;13,7054
Brandenburg;52,446;13,756
Brandenburg;52,2788;13,6376
Brandenburg;52,2779;13,5948
Brandenburg;52,3014;13,633
Brandenburg;52,3582;13,5984
Brandenburg;52,3667;13,6167
Brandenburg;52,3623;13,5565
Brandenburg;52,348;13,6217
Brandenburg;52,2039;13,5834
Brandenburg;52,2405;13,7088
Brandenburg;52,2251;13,6589
Brandenburg;52,2398;13,6373
Brandenburg;52,3167;13,6333
Brandenburg;52,1659;13,6594
Brandenburg;52,1096;13,7654
Brandenburg;52,1473;13,8343
Brandenburg;52,2866;13,5445
Brandenburg;52,3024;13,5355
Brandenburg;52,3099;13,5114
Brandenburg;52,2448;13,5606
Brandenburg;52,3461;13,5515
Brandenburg;52,3171;13,6504
Brandenburg;52,2439;13,8052
Brandenburg;52,2022;13,8371
Brandenburg;52,224;13,7708
Brandenburg;52,243;13,7693
Brandenburg;52,2673;13,8376
Brandenburg;52,256;13,7321
Brandenburg;52,2841;13,7431
Brandenburg;52,2573;13,7992
Brandenburg;52,2891;13,6997
Brandenburg;52,2948;13,7889
Brandenburg;52,3137;13,7484
Brandenburg;52,1715;13,5771
Brandenburg;52,1297;13,6196
Brandenburg;52,15;13,6333
Brandenburg;52,1167;13,7
Brandenburg;52,0746;13,7251
Brandenburg;52,0683;13,6962
Brandenburg;52,0532;13,7132
Brandenburg;52,1471;13,6851
Brandenburg;52,3036;13,6969
Brandenburg;52,2973;13,7179
Brandenburg;52,1904;13,3246
Brandenburg;52,1833;13,43
Brandenburg;52,2516;13,3806
Brandenburg;52,2729;13,3511
Brandenburg;52,2294;13,3151
Brandenburg;52,216;13,4491
Brandenburg;52,1663;13,369
Brandenburg;52,2118;13,5597
Brandenburg;52,245;13,4944
Brandenburg;52,2224;13,5141
Brandenburg;52,1944;13,3758
Brandenburg;52,2333;13,4167
Brandenburg;52,2667;13,4667
Brandenburg;52,1667;13,4167
Brandenburg;52,3372;13,4121
Brandenburg;52,3209;13,4401
Brandenburg;52,3571;13,4722
Brandenburg;52,3253;13,4634
Brandenburg;52,3602;13,4095
Brandenburg;52,3008;13,3849
Brandenburg;52,3964;13,4466
Brandenburg;52,3667;13,5167
Brandenburg;52,3667;13,4667
Brandenburg;52,2913;13,4195
Brandenburg;52,05;13,5
Brandenburg;52,1029;13,3756
Brandenburg;52,1411;13,365
Brandenburg;52,1643;13,4722
Brandenburg;52,1546;13,4064
Brandenburg;52,1729;14,246
Brandenburg;52,1292;14,1306
Brandenburg;52,1667;14,1333
Brandenburg;52,1167;14,1167
Brandenburg;52,1063;14,018
Brandenburg;52,1167;14,0667
Brandenburg;52,1333;14,1333
Brandenburg;52,15;14,1667
Brandenburg;52,1167;14,2
Brandenburg;52,0667;14,15
Brandenburg;52,036;14,2208
Brandenburg;52,1167;14,2167
Brandenburg;52,1333;14,1667
Brandenburg;52,1833;14,05
Brandenburg;52,0833;14,1667
Brandenburg;52,0943;14,3104
Brandenburg;52,2;14,325
Brandenburg;52,15;14,1
Brandenburg;52,1167;14,3833
Brandenburg;52,2333;14,2
Brandenburg;52,1833;14,1667
Brandenburg;52,05;14,2667
Brandenburg;52,05;14,2333
Brandenburg;52,1667;14,2
Brandenburg;52,1667;14,2
Brandenburg;52,2;14,1333
Brandenburg;52,1;14,2667
Brandenburg;52,1833;14,2833
Brandenburg;52,0833;14,35
Brandenburg;52,0833;14,2333
Brandenburg;52,0833;14,3
Brandenburg;52,2;14,35
Brandenburg;52,2;14,2
Brandenburg;52,1667;14,3333
Brandenburg;52,1333;14,3333
Brandenburg;52,1167;14,0333
Brandenburg;52,2833;14,2333
Brandenburg;52,2167;14,2167
Brandenburg;52,15;14,2333
Brandenburg;52,1833;14,2333
Brandenburg;52,2167;14,2667
Brandenburg;52,0833;14,2833
Brandenburg;52,1667;14,0833
Brandenburg;52,2667;14,2167
Brandenburg;52,15;14,3333
Brandenburg;52,2667;14,1333
Brandenburg;52,1333;14,2667
Brandenburg;52,2667;14,2833
Brandenburg;52,1;14,3
Brandenburg;52,2;14,3
Brandenburg;52,2667;14,1667
Brandenburg;52,05;14,4333
Brandenburg;52,2167;14,1167
Brandenburg;52,2321;14,1619
Brandenburg;52,1;14,4333
Brandenburg;52,2513;13,8954
Brandenburg;52,2;13,9167
Brandenburg;52,2835;13,9066
Brandenburg;52,2333;13,9167
Brandenburg;52,271;13,8659
Brandenburg;52,2833;13,8833
Brandenburg;52,2238;13,8964
Brandenburg;52,1615;13,9192
Brandenburg;52,1667;13,8667
Brandenburg;52,2333;13,8333
Brandenburg;52,2667;13,8667
Brandenburg;52,25;13,9333
Brandenburg;52,1667;14,0167
Brandenburg;52,2333;13,9
Brandenburg;52,2;13,8333
Brandenburg;52,2167;13,8667
Brandenburg;52,2333;14,05
Brandenburg;52,2321;14,1619
Brandenburg;52,2161;14,0084
Brandenburg;52,2;14,0833
Brandenburg;52,005;14,2439
Brandenburg;52,0385;14,368
Brandenburg;52,0943;14,3104
Brandenburg;51,9849;14,2999
Brandenburg;52,075;14,4333
Brandenburg;52,0179;14,4105
Brandenburg;51,9913;14,361
Brandenburg;52,1833;14,5833
Brandenburg;52,1944;14,5333
Brandenburg;52,2;14,4833
Brandenburg;52,1824;14,6637
Brandenburg;52,2;14,5333
Brandenburg;52,15;14,5
Brandenburg;52,15;14,5333
Brandenburg;52,15;14,6167
Brandenburg;52,1167;14,5
Brandenburg;52,1601;14,555
Brandenburg;52,1289;14,5111
Brandenburg;52,15;14,6667
Brandenburg;52,1333;14,6
Brandenburg;52,05;14,5667
Brandenburg;52,107;14,6415
Brandenburg;52,0833;14,6333
Brandenburg;52,0667;14,5333
Brandenburg;52,05;14,5167
Brandenburg;52,05;14,5833
Brandenburg;52,0639;14,6028
Brandenburg;52,0167;14,7333
Brandenburg;52,05;14,7333
Brandenburg;52,0333;14,6667
Brandenburg;52,0667;14,65
Brandenburg;52,05;14,7333
Brandenburg;52,1;14,6
Brandenburg;52,0667;14,5667
Brandenburg;52,1;14,65
Brandenburg;52,0667;14,6167
Brandenburg;52,0667;14,75
Brandenburg;52,0333;14,65
Brandenburg;52,0667;14,7167
Brandenburg;51,9455;13,8852
Brandenburg;52,0609;14,107
Brandenburg;52,0899;13,9927
Brandenburg;52,091;13,8902
Brandenburg;51,9853;13,723
Brandenburg;52,0258;13,9488
Brandenburg;52,0191;13,6833
Brandenburg;52,0595;13,958
Brandenburg;52,0462;13,8489
Brandenburg;52,0932;13,916
Brandenburg;52,1333;13,95
Brandenburg;52,0333;13,9
Brandenburg;52,0667;14,05
Brandenburg;52,0524;13,9996
Brandenburg;51,9093;14,1862
Brandenburg;51,956;14,0047
Brandenburg;51,9168;14,0149
Brandenburg;52,0359;14,162
Brandenburg;51,9276;14,0881
Brandenburg;52,038;14,0374
Brandenburg;51,9738;14,0571
Brandenburg;51,997;14,0636
Brandenburg;51,9558;14,1285
Brandenburg;52,029;14,0777
Brandenburg;51,8793;14,1745
Brandenburg;52,018;14,0385
Brandenburg;51,9343;14,168
Brandenburg;51,975;14,2327
Brandenburg;52,0272;13,9827
Brandenburg;51,927;14,0504
Brandenburg;51,9448;14,1304
Brandenburg;52,0089;14,0818
Brandenburg;51,978;14,1893
Brandenburg;51,9136;14,1228
Brandenburg;51,9847;13,9741
Brandenburg;52,0187;14,1758
Brandenburg;52,0242;14,1944
Brandenburg;51,9529;14,07
Brandenburg;51,7732;13,6939
Brandenburg;51,8976;13,8074
Brandenburg;51,8215;13,6504
Brandenburg;51,8127;13,6551
Brandenburg;51,8033;13,6469
Brandenburg;51,7915;13,7399
Brandenburg;51,82;13,6996
