Radius;discrGrade;pointsCount;routedDist;Time;Latitude;Longtitude
200;11;19;25900,7;358;52,51;13,32
200;12;19;25900,7;345;52,51;13,32
200;13;19;25900,7;439;52,51;13,32
200;14;18;25900,7;379;52,51;13,32
200;1;112;25293;383;52,51;13,33
200;2;57;25293;364;52,51;13,33
200;3;39;25293;350;52,51;13,33
200;4;32;25293;341;52,51;13,33
200;5;28;25293;366;52,51;13,33
200;6;24;25293;367;52,51;13,33
200;7;23;25293;480;52,51;13,33
200;8;21;25293;395;52,51;13,33
200;9;20;25293;418;52,51;13,33
200;10;20;25293;382;52,51;13,33
200;11;19;25293;386;52,51;13,33
200;12;19;25293;423;52,51;13,33
200;13;19;25293;355;52,51;13,33
200;14;18;25293;360;52,51;13,33
200;1;112;24561,8;405;52,51;13,34
200;2;57;24561,8;395;52,51;13,34
200;3;39;24561,8;476;52,51;13,34
200;4;32;24561,8;352;52,51;13,34
200;5;28;24561,8;380;52,51;13,34
200;6;24;24561,8;357;52,51;13,34
200;7;23;24561,8;372;52,51;13,34
200;8;21;24561,8;355;52,51;13,34
200;9;20;24561,8;392;52,51;13,34
200;10;20;24561,8;397;52,51;13,34
200;11;19;24561,8;400;52,51;13,34
200;12;19;24561,8;347;52,51;13,34
200;13;19;24561,8;384;52,51;13,34
200;14;18;24561,8;339;52,51;13,34
200;1;112;23836,6;380;52,51;13,35
200;2;57;23836,6;380;52,51;13,35
200;3;39;23836,6;364;52,51;13,35
200;4;32;23836,6;375;52,51;13,35
200;5;28;23836,6;337;52,51;13,35
200;6;24;23836,6;336;52,51;13,35
200;7;23;23836,6;333;52,51;13,35
200;8;21;23836,6;354;52,51;13,35
200;9;20;23836,6;377;52,51;13,35
200;10;20;23836,6;333;52,51;13,35
200;11;19;23836,6;403;52,51;13,35
200;12;19;23836,6;344;52,51;13,35
200;13;19;23836,6;336;52,51;13,35
200;14;18;23836,6;362;52,51;13,35
200;1;112;23136,6;344;52,51;13,36
200;2;57;23136,6;356;52,51;13,36
200;3;39;23136,6;328;52,51;13,36
200;4;32;23136,6;348;52,51;13,36
200;5;28;23136,6;350;52,51;13,36
200;6;24;23136,6;359;52,51;13,36
200;7;23;23136,6;360;52,51;13,36
200;8;21;23136,6;367;52,51;13,36
200;9;20;23136,6;327;52,51;13,36
200;10;20;23136,6;366;52,51;13,36
200;11;19;23136,6;367;52,51;13,36
200;12;19;23136,6;314;52,51;13,36
200;13;19;23136,6;326;52,51;13,36
200;14;18;23136,6;340;52,51;13,36
200;1;112;22386,9;348;52,51;13,37
200;2;57;22386,9;317;52,51;13,37
200;3;39;22386,9;355;52,51;13,37
200;4;32;22386,9;329;52,51;13,37
200;5;28;22386,9;361;52,51;13,37
200;6;24;22386,9;348;52,51;13,37
200;7;23;22386,9;345;52,51;13,37
200;8;21;22386,9;369;52,51;13,37
200;9;20;22386,9;337;52,51;13,37
200;10;20;22386,9;325;52,51;13,37
200;11;19;22386,9;332;52,51;13,37
200;12;19;22386,9;336;52,51;13,37
200;13;19;22386,9;317;52,51;13,37
200;14;18;22386,9;401;52,51;13,37
200;1;112;21657,4;443;52,51;13,38
200;2;57;21657,4;401;52,51;13,38
200;3;39;21657,4;358;52,51;13,38
200;4;32;21657,4;569;52,51;13,38
200;5;28;21657,4;488;52,51;13,38
200;6;24;21657,4;427;52,51;13,38
200;7;23;21657,4;465;52,51;13,38
200;8;21;21657,4;449;52,51;13,38
200;9;20;21657,4;408;52,51;13,38
200;10;20;21657,4;458;52,51;13,38
200;11;19;21657,4;437;52,51;13,38
200;12;19;21657,4;329;52,51;13,38
200;13;19;21657,4;394;52,51;13,38
200;14;18;21657,4;383;52,51;13,38
200;1;112;21027,2;345;52,51;13,39
200;2;57;21027,2;297;52,51;13,39
200;3;39;21027,2;330;52,51;13,39
200;4;32;21027,2;311;52,51;13,39
200;5;28;21027,2;301;52,51;13,39
200;6;24;21027,2;368;52,51;13,39
200;7;23;21027,2;365;52,51;13,39
200;8;21;21027,2;439;52,51;13,39
200;9;20;21027,2;310;52,51;13,39
200;10;20;21027,2;346;52,51;13,39
200;11;19;21027,2;323;52,51;13,39
200;12;19;21027,2;345;52,51;13,39
200;13;19;21027,2;427;52,51;13,39
200;14;18;21027,2;330;52,51;13,39
200;1;112;20376,4;335;52,51;13,4
200;2;57;20376,4;311;52,51;13,4
200;3;39;20376,4;311;52,51;13,4
200;4;32;20376,4;319;52,51;13,4
200;5;28;20376,4;374;52,51;13,4
200;6;24;20376,4;298;52,51;13,4
200;7;23;20376,4;309;52,51;13,4
200;8;21;20376,4;346;52,51;13,4
200;9;20;20376,4;305;52,51;13,4
200;10;20;20376,4;319;52,51;13,4
200;11;19;20376,4;309;52,51;13,4
200;12;19;20376,4;296;52,51;13,4
200;13;19;20376,4;317;52,51;13,4
200;14;18;20376,4;410;52,51;13,4
200;1;112;19676,3;332;52,51;13,41
200;2;57;19676,3;316;52,51;13,41
200;3;39;19676,3;295;52,51;13,41
200;4;32;19676,3;287;52,51;13,41
200;5;28;19676,3;348;52,51;13,41
200;6;24;19676,3;305;52,51;13,41
200;7;23;19676,3;296;52,51;13,41
200;8;21;19676,3;326;52,51;13,41
200;9;20;19676,3;294;52,51;13,41
200;10;20;19676,3;325;52,51;13,41
200;11;19;19676,3;338;52,51;13,41
200;12;19;19676,3;290;52,51;13,41
200;13;19;19676,3;305;52,51;13,41
200;14;18;19676,3;352;52,51;13,41
200;1;112;18913,8;340;52,51;13,42
200;2;57;18913,8;295;52,51;13,42
200;3;39;18913,8;282;52,51;13,42
200;4;32;18913,8;296;52,51;13,42
200;5;28;18913,8;264;52,51;13,42
200;6;24;18913,8;312;52,51;13,42
200;7;23;18913,8;303;52,51;13,42
200;8;21;18913,8;281;52,51;13,42
200;9;20;18913,8;277;52,51;13,42
200;10;20;18913,8;325;52,51;13,42
200;11;19;18913,8;297;52,51;13,42
200;12;19;18913,8;276;52,51;13,42
200;13;19;18913,8;323;52,51;13,42
200;14;18;18913,8;289;52,51;13,42
200;1;112;18208,4;300;52,51;13,43
200;2;57;18208,4;311;52,51;13,43
200;3;39;18208,4;272;52,51;13,43
200;4;32;18208,4;306;52,51;13,43
200;5;28;18208,4;253;52,51;13,43
200;6;24;18208,4;315;52,51;13,43
200;7;23;18208,4;358;52,51;13,43
200;8;21;18208,4;274;52,51;13,43
200;9;20;18208,4;307;52,51;13,43
200;10;20;18208,4;267;52,51;13,43
200;11;19;18208,4;309;52,51;13,43
200;12;19;18208,4;274;52,51;13,43
200;13;19;18208,4;290;52,51;13,43
200;14;18;18208,4;289;52,51;13,43
200;1;112;17589,1;273;52,51;13,44
200;2;57;17589,1;381;52,51;13,44
200;3;39;17589,1;305;52,51;13,44
200;4;32;17589,1;271;52,51;13,44
200;5;28;17589,1;353;52,51;13,44
200;6;24;17589,1;282;52,51;13,44
200;7;23;17589,1;318;52,51;13,44
200;8;21;17589,1;272;52,51;13,44
200;9;20;17589,1;362;52,51;13,44
200;10;20;17589,1;299;52,51;13,44
200;11;19;17589,1;284;52,51;13,44
200;12;19;17589,1;292;52,51;13,44
200;13;19;17589,1;275;52,51;13,44
200;14;18;17589,1;253;52,51;13,44
200;1;112;16866,3;327;52,51;13,45
200;2;57;16866,3;261;52,51;13,45
200;3;39;16866,3;285;52,51;13,45
200;4;32;16866,3;275;52,51;13,45
200;5;28;16866,3;291;52,51;13,45
200;6;24;16866,3;257;52,51;13,45
200;7;23;16866,3;264;52,51;13,45
200;8;21;16866,3;262;52,51;13,45
200;9;20;16866,3;237;52,51;13,45
200;10;20;16866,3;279;52,51;13,45
200;11;19;16866,3;262;52,51;13,45
200;12;19;16866,3;292;52,51;13,45
200;13;19;16866,3;266;52,51;13,45
200;14;18;16866,3;316;52,51;13,45
200;1;112;15884,1;243;52,51;13,46
200;2;57;15884,1;256;52,51;13,46
200;3;39;15884,1;254;52,51;13,46
200;4;32;15884,1;253;52,51;13,46
200;5;28;15884,1;323;52,51;13,46
200;6;24;15884,1;267;52,51;13,46
200;7;23;15884,1;319;52,51;13,46
200;8;21;15884,1;255;52,51;13,46
200;9;20;15884,1;289;52,51;13,46
200;10;20;15884,1;250;52,51;13,46
200;11;19;15884,1;298;52,51;13,46
200;12;19;15884,1;260;52,51;13,46
200;13;19;15884,1;280;52,51;13,46
200;14;18;15884,1;270;52,51;13,46
200;1;112;15114,8;257;52,51;13,47
200;2;57;15114,8;307;52,51;13,47
200;3;39;15114,8;320;52,51;13,47
200;4;32;15114,8;292;52,51;13,47
200;5;28;15114,8;273;52,51;13,47
200;6;24;15114,8;302;52,51;13,47
200;7;23;15114,8;263;52,51;13,47
200;8;21;15114,8;298;52,51;13,47
200;9;20;15114,8;260;52,51;13,47
200;10;20;15114,8;289;52,51;13,47
200;11;19;15114,8;247;52,51;13,47
200;12;19;15114,8;263;52,51;13,47
200;13;19;15114,8;272;52,51;13,47
200;14;18;15114,8;292;52,51;13,47
200;1;112;14409,3;276;52,51;13,48
200;2;57;14409,3;254;52,51;13,48
200;3;39;14409,3;273;52,51;13,48
200;4;32;14409,3;272;52,51;13,48
200;5;28;14409,3;286;52,51;13,48
200;6;24;14409,3;251;52,51;13,48
200;7;23;14409,3;273;52,51;13,48
200;8;21;14409,3;410;52,51;13,48
200;9;20;14409,3;320;52,51;13,48
200;10;20;14409,3;351;52,51;13,48
200;11;19;14409,3;257;52,51;13,48
200;12;19;14409,3;260;52,51;13,48
200;13;19;14409,3;259;52,51;13,48
200;14;18;14409,3;250;52,51;13,48
200;1;112;13647,1;308;52,51;13,49
200;2;57;13647,1;274;52,51;13,49
200;3;39;13647,1;240;52,51;13,49
200;4;32;13647,1;333;52,51;13,49
200;5;28;13647,1;263;52,51;13,49
200;6;24;13647,1;252;52,51;13,49
200;7;23;13647,1;255;52,51;13,49
200;8;21;13647,1;241;52,51;13,49
200;9;20;13647,1;307;52,51;13,49
200;10;20;13647,1;243;52,51;13,49
200;11;19;13647,1;249;52,51;13,49
200;12;19;13647,1;259;52,51;13,49
200;13;19;13647,1;314;52,51;13,49
200;14;18;13647,1;243;52,51;13,49
200;1;112;12898,4;246;52,51;13,5
200;2;57;12898,4;231;52,51;13,5
200;3;39;12898,4;228;52,51;13,5
200;4;32;12898,4;217;52,51;13,5
200;5;28;12898,4;234;52,51;13,5
200;6;24;12898,4;276;52,51;13,5
200;7;23;12898,4;336;52,51;13,5
200;8;21;12898,4;252;52,51;13,5
200;9;20;12898,4;230;52,51;13,5
200;10;20;12898,4;244;52,51;13,5
200;11;19;12898,4;263;52,51;13,5
200;12;19;12898,4;239;52,51;13,5
200;13;19;12898,4;246;52,51;13,5
200;14;18;12898,4;221;52,51;13,5
200;1;112;12224,7;235;52,51;13,51
200;2;57;12224,7;213;52,51;13,51
200;3;39;12224,7;293;52,51;13,51
200;4;32;12224,7;238;52,51;13,51
200;5;28;12224,7;295;52,51;13,51
200;6;24;12224,7;213;52,51;13,51
200;7;23;12224,7;349;52,51;13,51
200;8;21;12224,7;376;52,51;13,51
200;9;20;12224,7;290;52,51;13,51
200;10;20;12224,7;202;52,51;13,51
200;11;19;12224,7;215;52,51;13,51
200;12;19;12224,7;233;52,51;13,51
200;13;19;12224,7;222;52,51;13,51
200;14;18;12224,7;229;52,51;13,51
200;1;112;27200,4;599;52,52;13,3
200;2;57;27200,4;473;52,52;13,3
200;3;39;27200,4;432;52,52;13,3
200;4;32;27200,4;454;52,52;13,3
200;5;28;27200,4;510;52,52;13,3
200;6;24;27200,4;819;52,52;13,3
200;7;23;27200,4;568;52,52;13,3
200;8;21;27200,4;743;52,52;13,3
200;9;20;27200,4;477;52,52;13,3
200;10;20;27200,4;517;52,52;13,3
200;11;19;27200,4;378;52,52;13,3
200;12;19;27200,4;473;52,52;13,3
200;13;19;27200,4;422;52,52;13,3
200;14;18;27200,4;347;52,52;13,3
200;1;112;26599,2;452;52,52;13,31
200;2;57;26599,2;484;52,52;13,31
200;3;39;26599,2;427;52,52;13,31
200;4;32;26599,2;438;52,52;13,31
200;5;28;26599,2;430;52,52;13,31
200;6;24;26599,2;449;52,52;13,31
200;7;23;26599,2;846;52,52;13,31
200;8;21;26599,2;804;52,52;13,31
200;9;20;26599,2;678;52,52;13,31
200;10;20;26599,2;402;52,52;13,31
200;11;19;26599,2;394;52,52;13,31
200;12;19;26599,2;477;52,52;13,31
200;13;19;26599,2;389;52,52;13,31
200;14;18;26599,2;406;52,52;13,31
200;1;112;25922,7;458;52,52;13,32
200;2;57;25922,7;449;52,52;13,32
200;3;39;25922,7;573;52,52;13,32
200;4;32;25922,7;809;52,52;13,32
200;5;28;25922,7;374;52,52;13,32
200;6;24;25922,7;476;52,52;13,32
200;7;23;25922,7;399;52,52;13,32
200;8;21;25922,7;407;52,52;13,32
200;9;20;25922,7;466;52,52;13,32
200;10;20;25922,7;648;52,52;13,32
200;11;19;25922,7;622;52,52;13,32
200;12;19;25922,7;595;52,52;13,32
200;13;19;25922,7;623;52,52;13,32
200;14;18;25922,7;538;52,52;13,32
200;1;112;25236,8;772;52,52;13,33
200;2;57;25236,8;1162;52,52;13,33
200;3;39;25236,8;960;52,52;13,33
200;4;32;25236,8;863;52,52;13,33
200;5;28;25236,8;1100;52,52;13,33
200;6;24;25236,8;704;52,52;13,33
200;7;23;25236,8;1168;52,52;13,33
200;8;21;25236,8;1005;52,52;13,33
200;9;20;25236,8;536;52,52;13,33
200;10;20;25236,8;926;52,52;13,33
200;11;19;25236,8;1125;52,52;13,33
200;12;19;25236,8;549;52,52;13,33
200;13;19;25236,8;537;52,52;13,33
200;14;18;25236,8;541;52,52;13,33
200;1;112;24541,6;666;52,52;13,34
200;2;57;24541,6;409;52,52;13,34
200;3;39;24541,6;494;52,52;13,34
200;4;32;24541,6;481;52,52;13,34
200;5;28;24541,6;456;52,52;13,34
200;6;24;24541,6;538;52,52;13,34
200;7;23;24541,6;393;52,52;13,34
200;8;21;24541,6;469;52,52;13,34
200;9;20;24541,6;446;52,52;13,34
200;10;20;24541,6;424;52,52;13,34
200;11;19;24541,6;367;52,52;13,34
200;12;19;24541,6;439;52,52;13,34
200;13;19;24541,6;373;52,52;13,34
200;14;18;24541,6;368;52,52;13,34
200;1;112;23759,6;448;52,52;13,35
200;2;57;23759,6;423;52,52;13,35
200;3;39;23759,6;393;52,52;13,35
200;4;32;23759,6;359;52,52;13,35
200;5;28;23759,6;407;52,52;13,35
200;6;24;23759,6;446;52,52;13,35
200;7;23;23759,6;427;52,52;13,35
200;8;21;23759,6;433;52,52;13,35
200;9;20;23759,6;512;52,52;13,35
200;10;20;23759,6;505;52,52;13,35
200;11;19;23759,6;525;52,52;13,35
200;12;19;23759,6;588;52,52;13,35
200;13;19;23759,6;547;52,52;13,35
200;14;18;23759,6;581;52,52;13,35
200;1;112;23094,4;588;52,52;13,36
200;2;57;23094,4;928;52,52;13,36
200;3;39;23094,4;1225;52,52;13,36
200;4;32;23094,4;978;52,52;13,36
200;5;28;23094,4;451;52,52;13,36
200;6;24;23094,4;412;52,52;13,36
200;7;23;23094,4;438;52,52;13,36
200;8;21;23094,4;475;52,52;13,36
200;9;20;23094,4;543;52,52;13,36
200;10;20;23094,4;384;52,52;13,36
200;11;19;23094,4;431;52,52;13,36
200;12;19;23094,4;391;52,52;13,36
200;13;19;23094,4;398;52,52;13,36
200;14;18;23094,4;477;52,52;13,36
200;1;112;22197,5;580;52,52;13,37
200;2;57;22197,5;497;52,52;13,37
200;3;39;22197,5;462;52,52;13,37
200;4;32;22197,5;521;52,52;13,37
200;5;28;22197,5;472;52,52;13,37
200;6;24;22197,5;518;52,52;13,37
200;7;23;22197,5;737;52,52;13,37
200;8;21;22197,5;521;52,52;13,37
200;9;20;22197,5;530;52,52;13,37
200;10;20;22197,5;943;52,52;13,37
200;11;19;22197,5;1321;52,52;13,37
200;12;19;22197,5;1044;52,52;13,37
200;13;19;22197,5;507;52,52;13,37
200;14;18;22197,5;594;52,52;13,37
200;1;112;21567,5;732;52,52;13,38
200;2;57;21567,5;825;52,52;13,38
200;3;39;21567,5;440;52,52;13,38
200;4;32;21567,5;680;52,52;13,38
200;5;28;21567,5;550;52,52;13,38
200;6;24;21567,5;519;52,52;13,38
200;7;23;21567,5;738;52,52;13,38
200;8;21;21567,5;654;52,52;13,38
200;9;20;21567,5;657;52,52;13,38
200;10;20;21567,5;1044;52,52;13,38
200;11;19;21567,5;1192;52,52;13,38
200;12;19;21567,5;547;52,52;13,38
200;13;19;21567,5;594;52,52;13,38
200;14;18;21567,5;881;52,52;13,38
200;1;112;20897,1;835;52,52;13,39
200;2;57;20897,1;535;52,52;13,39
200;3;39;20897,1;913;52,52;13,39
200;4;32;20897,1;407;52,52;13,39
200;5;28;20897,1;392;52,52;13,39
200;6;24;20897,1;427;52,52;13,39
200;7;23;20897,1;692;52,52;13,39
200;8;21;20897,1;774;52,52;13,39
200;9;20;20897,1;477;52,52;13,39
200;10;20;20897,1;454;52,52;13,39
200;11;19;20897,1;485;52,52;13,39
200;12;19;20897,1;795;52,52;13,39
200;13;19;20897,1;596;52,52;13,39
200;14;18;20897,1;495;52,52;13,39
200;1;112;20138,2;401;52,52;13,4
200;2;57;20138,2;383;52,52;13,4
200;3;39;20138,2;413;52,52;13,4
200;4;32;20138,2;654;52,52;13,4
200;5;28;20138,2;381;52,52;13,4
200;6;24;20138,2;616;52,52;13,4
200;7;23;20138,2;384;52,52;13,4
200;8;21;20138,2;329;52,52;13,4
200;9;20;20138,2;1042;52,52;13,4
200;10;20;20138,2;489;52,52;13,4
200;11;19;20138,2;864;52,52;13,4
200;12;19;20138,2;335;52,52;13,4
200;13;19;20138,2;580;52,52;13,4
200;14;18;20138,2;614;52,52;13,4
200;1;112;19322,6;383;52,52;13,41
200;2;57;19322,6;375;52,52;13,41
200;3;39;19322,6;410;52,52;13,41
200;4;32;19322,6;399;52,52;13,41
200;5;28;19322,6;414;52,52;13,41
200;6;24;19322,6;534;52,52;13,41
200;7;23;19322,6;640;52,52;13,41
200;8;21;19322,6;468;52,52;13,41
200;9;20;19322,6;387;52,52;13,41
200;10;20;19322,6;374;52,52;13,41
200;11;19;19322,6;808;52,52;13,41
200;12;19;19322,6;447;52,52;13,41
200;13;19;19322,6;389;52,52;13,41
200;14;18;19322,6;532;52,52;13,41
200;1;112;18462,7;634;52,52;13,42
200;2;57;18462,7;411;52,52;13,42
200;3;39;18462,7;416;52,52;13,42
200;4;32;18462,7;600;52,52;13,42
200;5;28;18462,7;676;52,52;13,42
200;6;24;18462,7;338;52,52;13,42
200;7;23;18462,7;320;52,52;13,42
200;8;21;18462,7;333;52,52;13,42
200;9;20;18462,7;431;52,52;13,42
200;10;20;18462,7;324;52,52;13,42
200;11;19;18462,7;364;52,52;13,42
200;12;19;18462,7;347;52,52;13,42
200;13;19;18462,7;326;52,52;13,42
200;14;18;18462,7;357;52,52;13,42
200;1;112;17874,9;283;52,52;13,43
200;2;57;17874,9;312;52,52;13,43
200;3;39;17874,9;388;52,52;13,43
200;4;32;17874,9;292;52,52;13,43
200;5;28;17874,9;315;52,52;13,43
200;6;24;17874,9;467;52,52;13,43
200;7;23;17874,9;332;52,52;13,43
200;8;21;17874,9;307;52,52;13,43
200;9;20;17874,9;259;52,52;13,43
200;10;20;17874,9;302;52,52;13,43
200;11;19;17874,9;293;52,52;13,43
200;12;19;17874,9;346;52,52;13,43
200;13;19;17874,9;338;52,52;13,43
200;14;18;17874,9;323;52,52;13,43
200;1;112;17268,2;349;52,52;13,44
200;2;57;17268,2;342;52,52;13,44
200;3;39;17268,2;395;52,52;13,44
200;4;32;17268,2;334;52,52;13,44
200;5;28;17268,2;507;52,52;13,44
200;6;24;17268,2;351;52,52;13,44
200;7;23;17268,2;310;52,52;13,44
200;8;21;17268,2;344;52,52;13,44
200;9;20;17268,2;329;52,52;13,44
200;10;20;17268,2;296;52,52;13,44
200;11;19;17268,2;349;52,52;13,44
200;12;19;17268,2;309;52,52;13,44
200;13;19;17268,2;396;52,52;13,44
200;14;18;17268,2;317;52,52;13,44
200;1;112;16571,5;324;52,52;13,45
200;2;57;16571,5;347;52,52;13,45
200;3;39;16571,5;535;52,52;13,45
200;4;32;16571,5;422;52,52;13,45
200;5;28;16571,5;320;52,52;13,45
200;6;24;16571,5;362;52,52;13,45
200;7;23;16571,5;309;52,52;13,45
200;8;21;16571,5;272;52,52;13,45
200;9;20;16571,5;450;52,52;13,45
200;10;20;16571,5;528;52,52;13,45
200;11;19;16571,5;503;52,52;13,45
200;12;19;16571,5;394;52,52;13,45
200;13;19;16571,5;428;52,52;13,45
200;14;18;16571,5;682;52,52;13,45
200;1;112;15929,6;583;52,52;13,46
200;2;57;15929,6;544;52,52;13,46
200;3;39;15929,6;624;52,52;13,46
200;4;32;15929,6;468;52,52;13,46
200;5;28;15929,6;564;52,52;13,46
200;6;24;15929,6;380;52,52;13,46
200;7;23;15929,6;511;52,52;13,46
200;8;21;15929,6;520;52,52;13,46
200;9;20;15929,6;464;52,52;13,46
200;10;20;15929,6;641;52,52;13,46
200;11;19;15929,6;414;52,52;13,46
200;12;19;15929,6;548;52,52;13,46
200;13;19;15929,6;636;52,52;13,46
200;14;18;15929,6;711;52,52;13,46
200;1;112;15336,9;1107;52,52;13,47
200;2;57;15336,9;768;52,52;13,47
200;3;39;15336,9;781;52,52;13,47
200;4;32;15336,9;633;52,52;13,47
200;5;28;15336,9;847;52,52;13,47
200;6;24;15336,9;722;52,52;13,47
200;7;23;15336,9;893;52,52;13,47
200;8;21;15336,9;819;52,52;13,47
200;9;20;15336,9;910;52,52;13,47
200;10;20;15336,9;1257;52,52;13,47
200;11;19;15336,9;1387;52,52;13,47
200;12;19;15336,9;1023;52,52;13,47
200;13;19;15336,9;1077;52,52;13,47
200;14;18;15336,9;997;52,52;13,47
200;1;112;14629;627;52,52;13,48
200;2;57;14629;779;52,52;13,48
200;3;39;14629;633;52,52;13,48
200;4;32;14629;763;52,52;13,48
200;5;28;14629;494;52,52;13,48
200;6;24;14629;466;52,52;13,48
200;7;23;14629;275;52,52;13,48
200;8;21;14629;315;52,52;13,48
200;9;20;14629;332;52,52;13,48
200;10;20;14629;299;52,52;13,48
200;11;19;14629;318;52,52;13,48
200;12;19;14629;260;52,52;13,48
200;13;19;14629;263;52,52;13,48
200;14;18;14629;329;52,52;13,48
200;1;112;13928,1;272;52,52;13,49
200;2;57;13928,1;370;52,52;13,49
200;3;39;13928,1;268;52,52;13,49
200;4;32;13928,1;395;52,52;13,49
200;5;28;13928,1;491;52,52;13,49
200;6;24;13928,1;538;52,52;13,49
200;7;23;13928,1;409;52,52;13,49
200;8;21;13928,1;1040;52,52;13,49
200;9;20;13928,1;501;52,52;13,49
200;10;20;13928,1;768;52,52;13,49
200;11;19;13928,1;1389;52,52;13,49
200;12;19;13928,1;1416;52,52;13,49
200;13;19;13928,1;1885;52,52;13,49
200;14;18;13928,1;1757;52,52;13,49
200;1;112;13314,8;851;52,52;13,5
200;2;57;13314,8;565;52,52;13,5
200;3;39;13314,8;557;52,52;13,5
200;4;32;13314,8;958;52,52;13,5
200;5;28;13314,8;1477;52,52;13,5
200;6;24;13314,8;1469;52,52;13,5
200;7;23;13314,8;756;52,52;13,5
200;8;21;13314,8;1129;52,52;13,5
200;9;20;13314,8;423;52,52;13,5
200;10;20;13314,8;935;52,52;13,5
200;11;19;13314,8;870;52,52;13,5
200;12;19;13314,8;541;52,52;13,5
200;13;19;13314,8;473;52,52;13,5
200;14;18;13314,8;661;52,52;13,5
200;1;112;12698,6;507;52,52;13,51
200;2;57;12698,6;257;52,52;13,51
200;3;39;12698,6;383;52,52;13,51
200;4;32;12698,6;327;52,52;13,51
200;5;28;12698,6;336;52,52;13,51
200;6;24;12698,6;407;52,52;13,51
200;7;23;12698,6;858;52,52;13,51
200;8;21;12698,6;340;52,52;13,51
200;9;20;12698,6;429;52,52;13,51
200;10;20;12698,6;337;52,52;13,51
200;11;19;12698,6;280;52,52;13,51
200;12;19;12698,6;403;52,52;13,51
200;13;19;12698,6;1126;52,52;13,51
200;14;18;12698,6;429;52,52;13,51
200;1;112;27329,1;570;52,53;13,3
200;2;57;27329,1;595;52,53;13,3
200;3;39;27329,1;576;52,53;13,3
200;4;32;27329,1;476;52,53;13,3
200;5;28;27329,1;516;52,53;13,3
200;6;24;27329,1;459;52,53;13,3
200;7;23;27329,1;487;52,53;13,3
200;8;21;27329,1;477;52,53;13,3
200;9;20;27329,1;858;52,53;13,3
200;10;20;27329,1;519;52,53;13,3
200;11;19;27329,1;628;52,53;13,3
200;12;19;27329,1;656;52,53;13,3
200;13;19;27329,1;628;52,53;13,3
200;14;18;27329,1;675;52,53;13,3
200;1;112;26639;1046;52,53;13,31
200;2;57;26639;1163;52,53;13,31
200;3;39;26639;1053;52,53;13,31
200;4;32;26639;607;52,53;13,31
200;5;28;26639;799;52,53;13,31
200;6;24;26639;788;52,53;13,31
200;7;23;26639;659;52,53;13,31
200;8;21;26639;822;52,53;13,31
200;9;20;26639;842;52,53;13,31
200;10;20;26639;851;52,53;13,31
200;11;19;26639;1120;52,53;13,31
200;12;19;26639;641;52,53;13,31
200;13;19;26639;845;52,53;13,31
200;14;18;26639;890;52,53;13,31
200;1;112;25971,6;655;52,53;13,32
200;2;57;25971,6;1164;52,53;13,32
200;3;39;25971,6;716;52,53;13,32
200;4;32;25971,6;517;52,53;13,32
200;5;28;25971,6;563;52,53;13,32
200;6;24;25971,6;995;52,53;13,32
200;7;23;25971,6;484;52,53;13,32
200;8;21;25971,6;643;52,53;13,32
200;9;20;25971,6;546;52,53;13,32
200;10;20;25971,6;554;52,53;13,32
200;11;19;25971,6;590;52,53;13,32
200;12;19;25971,6;752;52,53;13,32
200;13;19;25971,6;447;52,53;13,32
200;14;18;25971,6;623;52,53;13,32
200;1;112;25581,8;401;52,53;13,33
200;2;57;25581,8;777;52,53;13,33
200;3;39;25581,8;633;52,53;13,33
200;4;32;25581,8;566;52,53;13,33
200;5;28;25581,8;632;52,53;13,33
200;6;24;25581,8;500;52,53;13,33
200;7;23;25581,8;931;52,53;13,33
200;8;21;25581,8;736;52,53;13,33
200;9;20;25581,8;522;52,53;13,33
200;10;20;25581,8;541;52,53;13,33
200;11;19;25581,8;693;52,53;13,33
200;12;19;25581,8;1035;52,53;13,33
200;13;19;25581,8;411;52,53;13,33
200;14;18;25581,8;596;52,53;13,33
200;1;112;24830,1;908;52,53;13,34
200;2;57;24830,1;585;52,53;13,34
200;3;39;24830,1;591;52,53;13,34
200;4;32;24830,1;599;52,53;13,34
200;5;28;24830,1;842;52,53;13,34
200;6;24;24830,1;670;52,53;13,34
200;7;23;24830,1;476;52,53;13,34
200;8;21;24830,1;689;52,53;13,34
200;9;20;24830,1;687;52,53;13,34
200;10;20;24830,1;577;52,53;13,34
200;11;19;24830,1;660;52,53;13,34
200;12;19;24830,1;506;52,53;13,34
200;13;19;24830,1;914;52,53;13,34
200;14;18;24830,1;442;52,53;13,34
200;1;112;24133;804;52,53;13,35
200;2;57;24133;468;52,53;13,35
200;3;39;24133;377;52,53;13,35
200;4;32;24133;388;52,53;13,35
200;5;28;24133;354;52,53;13,35
200;6;24;24133;354;52,53;13,35
200;7;23;24133;405;52,53;13,35
200;8;21;24133;416;52,53;13,35
200;9;20;24133;402;52,53;13,35
200;10;20;24133;401;52,53;13,35
200;11;19;24133;394;52,53;13,35
200;12;19;24133;375;52,53;13,35
200;13;19;24133;458;52,53;13,35
200;14;18;24133;394;52,53;13,35
200;1;112;23333,7;389;52,53;13,36
200;2;57;23333,7;359;52,53;13,36
200;3;39;23333,7;449;52,53;13,36
200;4;32;23333,7;396;52,53;13,36
200;5;28;23333,7;359;52,53;13,36
200;6;24;23333,7;409;52,53;13,36
